lyrics,artist,song_title,featuring
"[Intro]
(Juice 808)
Look what you made me do
Me! That's who

[Pre-Chorus]
I'm sorry for the wait, I'm sorry for the wait (Tell 'em, tell 'em!)
Tha Carter gon' be late so I cooked up a tape (Tell 'em!)
The garden's full of snakes so I had to escape
Lil homie gon' be straight, lil homie gon' be straight!
Woo! OW!

[Chorus 1]
And this that Sorry 4 The Wait 2
Yeah, and I'm sorry for the wait, too
I told myself to save yourself
'Cause I can't save you (I can't save you)
I send my goons to kill somebody
I need head proof (I need head proof)
Fuck it (fuck it!) This that Sorry 4 The Wait 2
I ain't trippin', I got Barbie, I got Drake too (I ain't trippin'!)
I send my goons to kill somebody, I need head proof (Mula!)
Then they come through and sit it on my coffee table
Boop!

[Verse 1]
Who kept this shit together? Nigga, me, that's who (nigga, me!)
Who was there when niggas left us? Nigga, me, that's who
Cash Money is an army, I'm a one man army (yeah)
And if them niggas comin' for me, I'm goin' out like Tony
(Bap-bap-bap-bap)
Now I don't want no problems
I just want my money (want my money)
Ain't gotta hold no conversation
Nor my luggage (nor my luggage)
Tell whoever's countin' that I'm on a hundred
Woo, Birdman Junior – more like Ugly Duckling

[Bridge]
Takin' over, now I'm takin' over, yeah (now I'm takin' over)
Think it over? Bitch, I'm thinkin' forward, ta
I'm sippin' lean out a glass, nigga
All I got is Young Money – no more Cash, nigga, ayy!

[Hook 2]
And this that Sorry 4 The Wait 2
No more am I my brother's keeper – Cain and Abel
Young Money sharp, I'm still eatin'
I just chipped my tooth (Mula!)
Tell them niggas – no love lost, 'cause I ain't got shit to lose
I told myself to save yourself
'Cause I can't save you (I can't save you)
I send my goons to kill somebody
I need head proof (I need head proof)
I found the needle in the haystack, put the thread through
I tried to stitch the wound back up, but I just bled through

[Verse 2]
Yeah, it's compensation over conversation (no more conversation)
Lord, I must got blurry vision, a nigga's got two faces (amen)
Lord, this game is a vampire (woo!)
Blood, you gotta protect your neck
It'll suck you dry like raisins, Lord
But fuck that, nigga, got it drawn out
Fuck that nigga, I'ma ball out
The day you met me is the day Hell froze
On the day I left is when it thawed out (ayy!)
I'm still in the buildin'
I just had to knock a couple walls down, had to kick y'all out (ayy)
Life is a movie, but sometimes a nigga get too tired of watchin'
And walk out

[Bridge]
Takin' over, Lord I'm takin' over
Dropped the Sorry 4 The Wait until the wait is over
Sippin' lean out a flask, nigga
And all I do is smoke, fuck, and thrash, nigga, ayy!

[Hook 3]
And this that Sorry 4 The Wait 2 (sorry for the wait)
Fuck these haters, throw your board up if you skate too
I send my goons to kill somebody, I need head proof
Then they come through and sit it on my coffee table
Tunechi – niggas don't appreciate you (don't appreciate you)
You've been down since day one
It meant nothin' on day two (damn)
Sometimes the truth is hard to swallow, and to say, too
But I graduated from that bullshit, now I hate school

[Outro]
And now I'm takin' over, now I'm takin' over (takin' over)
The old me dead and gone, that's who I'm prayin' over
Might have to go back to slangin' yola 'til the wait is over
If so, then I got bakin' soda, I got bakin' soda...",Lil Wayne,CoCo,
"[Verse 1: Lil Wayne]
Where my niggas at, it's play it raw time baby
Load up the guns guerilla war time baby
Light up the blunts, light up the block time dawg
Choppers with drums, uzi's, and Glock time dawg
Murk Whoever he with, they better split cause this the night
And whoever ain't hit, jump out the whip and get it right
Then we run in his house, see anybody and haul them out
Then we empty the clips and let the Lord sort em out
I'm bustin it really, it ain't no stopping me cause I hang up to that Dilly
And now I'm tying up my bandanna and I'm cocking back
Jump out the Hummer send a hundred to your stocking cap
Dawg we got automatics, two shooters, six shots, and 50 round drums
Hit your daddy, you sister, your son, your wife and move your momma
Cause I'm off the wall, off the hook, off the chain
Got a sawed off, tec and I'm bout to knock off your brain
Tell em'

[Chorus: B.G. & Lil Wayne]
Come on, nigga Come on, time to do it nigga
Nigga Come On, Nigga Come On Wodie!
Come on, nigga Come on, time to do it nigga
Nigga Come On, Nigga Come On Wodie!

[Verse 2: B.G.]
If drama come to me then it come
For that I got two Glocks and a k with a drum
That's what I ride with not what I got got ducked off
The mac, sweeper, the six shot, pump that sawd off
I got the tillery when beef kick
I got soldiers ready to march when that beef start
I got niggas be in that zone on that herion
I got niggas ready to kill when shit get real
I got niggas that play all out skirts of the field
So get caught up in that place and your brain get spilled
Oh it's a game but it's a game of life or death
You lose and can't continue if you get dome checked
You get blues it's all what duck gonna be next
Come in that water and get wet
Think you can fuck with me, your thoughts will get upset
I don't shot to hit I shot to kill
Believe me I don't shoot for fun when I shoot it's for real
Come on nigga!

[Chorus: B.G. & Lil Wayne]
Come on, nigga Come on, time to do it nigga
Nigga Come On, Nigga Come On Wodie!
Come on, nigga Come on, time to do it nigga
Nigga Come On, Nigga Come On Wodie!

[Verse 3: Lil Wayne]
Give me the guns, I'm ready to bust one nigga
My nuts hung nigga, since I was young nigga
I get dumb nigga, with the M-1 nigga
I sip some nigga, and I flip some nigga
Imma uptown stunna, what the hell you think
Ready for war, but I ain't captain of no goddamn tank!
And you can take that to vegillity boy
I'm burning up, I'm on fire is you smelling boy
Cause I be coming with the top down
Letting them know how the chop sound
100 rounds tore the whole entire block down
Assault rifle with a drum and beam totter
38 with a speed loader in my holster
Mac uzi achine with a strap around my shoulder
But if I pop my trunk I'm might just set off a damn explosion
I'm off the wall, off the hook, off the chain
Got a sawed off tec and I'm bout to knock off your brain
Tell em'

[Chorus: B.G. & Lil Wayne]
Come on, nigga Come on, time to do it nigga
Nigga Come On, Nigga Come On Wodie!
Come on, nigga Come on, time to do it nigga
Nigga Come On, Nigga Come On Wodie!
Come on, nigga Come on, time to do it nigga
Nigga Come On, Nigga Come On Wodie!
Come on, nigga Come on, time to do it nigga
Nigga Come On, Nigga Come On Wodie!
You ain't gotta hollar wodie, here I come nigga!
You ain't gotta hollar wodie, here I come nigga!

[Outro: B.G. & Turk]
They gotta holler at ""Lil Wayne!"", Here I come Nigga! You ain't gotta holler Nigga here I come Nigga! You ain't gotta holler whodie here I come nigga! You ain't gotta holler Nigga! Here I come Nigga! (Come on, come on, What? Come on Nigga!) (There They Go shorty!) (There they go, come on..)",Lil Wayne,Come On,B.G. (Baby Gangsta)
"[Produced by Kanye West]

[Intro: Lil Wayne]
Yeah

[Chorus: Babyface & Lil Wayne]
I'm not saying this to shake you up (saying) (Woo)
I'm just saying this to wake you up (saying)
It's all good when we making love
All I ask is don't take our love
That's all I ask, baby
For granted, 'cause, granted
My love for you is real (Ohh) (Yeah)
And if you don't love me
Somebody else will (Somebody else)
Baby girl don't you, ever, get too, comfortable (Yeah)
(Comfortable, comfortable, comfortable)

[Verse 1: Lil Wayne]
Yeah, to the left, to the left
If you wanna leave, be my guest, you can step
Feeling irreplaceable, listening to Beyoncé
Well, okay, I put you out on your b-day
Hey, now if you rocking with Weezy
Bedroom in the bank, baby we safe
I got game like EA
But I wanna let you play
And don't I treat you like soufflé?
Don't I look at you like I see a new day?
And don't I do what I do say?
I'm through talking so I'ma let you 'Face
And let 'Ye do 'Ye

[Chorus: Babyface, Lil Wayne, & Both]
I'm not saying this to shake you up (saying)
I'm just saying this to wake you up (saying) (Yeah)
It's all good when we making love
All I ask is don't take our love
For granted, 'cause, granted (Yeah)
My love for you is real (Ohh)
And if you don't love me
Somebody else will (Tryna tell her)
Baby girl, don't you ever get too comfortable
Yeah
(Comfortable, comfortable, comfortable)

[Verse 2: Lil Wayne]
Yeah, let me catch my breath
Talking 'bout leaving and you ain't gone yet
And if you leave, leave correct
And I'mma send a jet to pick up the next
And if you leave, you leaving the best
So you will have to settle for less
And I am no Elliott Ness
I don't handcuff, I don't arrest
I do confess to the murder scene
'Cause under them sheets, I am a mess
Yes, baby, you're blessed
Now just don't jump your nest, come on, yeah

[Chorus: Babyface, Lil Wayne, & Both]
I'm not saying this to shake you up (saying) (haha)
I'm just saying this to wake you up (saying)
It's all good when we making love (We good)
All I ask is don't take our love
For granted, 'cause, granted
My love for you is real (Ohh)
And if you don't love me
Somebody else will
Baby girl don't you, ever, get too, comfortable
(Comfortable, comfortable, comfortable)

[Verse 3: Lil Wayne]
Yeah, it's no sweat, no sweat
I would never 1-2-3-4-get
About you, your love, your sex
You know I work you out like Bowflex
Haha, all jokes, no stress
Love, live life, proceed, progress
Make sure the neighbors get no rest
We can get together never disconnect
Yeah, your back, your neck
Funny how that song haven't got old yet
To us, so let's project
You stay in, never incorrect, 'Face

[Chorus: Babyface, Lil Wayne, & Both]
I'm not saying this to shake you up (saying) (Yeah)
I'm just saying this to wake you up (saying) (I got one)
It's all good when we making love
All I ask is don't take our love (Yeah)
For granted, 'cause, granted (Hahaha)
My love for you is real (Ohh)
And if you don't love me
Somebody else will (Irreplaceable, huh?)
Baby girl, don't you (Yeah)
Ever (Ha) get too comfortable
Don't get too comfortable, ayy
(Comfortable, comfortable, comfortable)

[Outro: Lil Wayne]
Yeah, Word to God, my momma gon' like this one
Yeah
Yo, I think everybody gonna like this one
Yeah, I got one
Thank you, Mr. West
Carter Treys
I'm out",Lil Wayne,Comfortable,Babyface
"Hey Hey Hey!

[Hook]
Because the cops is watchin the streets is talkin
Ya hoes is unfaithful ya family ungreatful
Ya niggas ain't loyal you niggas ain't lawyers
And everybody saw you and ain't that a bitch!

And this here is the Carter oh! yo! And this here is the Carter yo! oh!
This one here is just to clarify the fact that I'm a muthafuckin mack
This one here is just to verify the fact that I got straps on my back
This one here is just to clarify the fact that the boy is back! Oh!

[Verse One]
Slick as I wanna be born to be hustla gonna be rich till I'm gone
Gonna keep spittin this shit for the hustlaz gonna keep livin this shit I'm gutless
Bet I'm gonna reap this when I'm gone defeat this while I'm here
Gonna keep beatin this street shit in ya ear
Gonna speak in every single street this year
My shit beat in every jeep on every street this year
Wizzle F Baby ya'll niggas can have the Weezy I'm the Birdman Jr. junior
I'm a man to another man to a bitch I'm a pimp in the whip I'm a hundred grand
And in the streets I'm a money man
And I'm a hunt it with the streets I get money in the streets like a hundred men
A hundred proof in my other hand
If ever fall spring back like a rubberband know what I'm sayin

[Hook]
Because the cops is watchin the streets is talkin
Ya hoes is unfaithful ya family ungreatful
Ya niggas ain't loyal you niggas ain't lawyers
And everybody saw you and ain't that a bitch
The cops is watchin streets are talkin
Hoes is unfaithful ya family ungreatful
Ya niggas ain't loyal you niggas ain't lawyers
And everybody saw ya and ain't that a bitch

[Verse Two]
Now all the bitches got me strollin wit my dick in my hand
And these niggas got me rollin with my clip on my hip
But this is my land so prick dont trip cause K's dont jam and a nigga dont miss
They tellin me I'm the shit like a nigga dont piss
But nigga dont slip cause I'll kill a punk bitch Word Up!
And I dont affiliate with niggas I dont love neither bitches just money and drugs nigga
Leave ya bitches ya money and drugs nigga
Three to ya wisdom five more to ya mug nigga
How many more do ya love nigga
Cause I got plenty more to give out I ain't never been a mouthpiece
Ask ya reverend bout me I'm the young God
Aim the shotgun at ya frame and bust boy
Brain and guts leak in the drain and such pour
Plain yuk at a fuck boy. Fuck Boy!

[Hook]

[Verse Three]
I'm a muthafuckin man so respect me as one or the tech meet ya ass son
The tech heat ya ass son put ya fuckin chest beneath ya ass son
Blooka blook blap bleep ya ass son (laughin)
Nigga tryin to see his grandson and we
Got niggas in the pen tryin to see me wit a Grammy
Wanna be me and don't even understand me
Could'nt see me even if you was standin with me
I'm that damn convincing not invisible that mans invinsible
And advance a little due to the pine
My niggas call me little Russell Crowe for my beautiful mind
And I let you do the time I do the crime
When the crowd call my name I bring my crew to the line
Nigga thats S.Q. and we fine nigga thats S.Q. and we firrin Nigga!

[Hook - 2X]

Ha! Wizzle F Baby fa ya muhfuckin neck nigga
Got Streets in da buildin Gotti in the buildin
KL, Fee Fee in the buildin Rome, DI, Ceeti...",Lil Wayne,Cops Is Watching,
"I remember then, back in December, it was winter like '89
Shit I must have been 7 goin' on 8
And comin' from da kitchen was an echo from all the bass
And I ain't talkin bout speakers
I saw my daddy in there I would stare, but I wouldn't touch
But it wasn't because I didn't know enough
Shit, I just knew too much
So I stop bein' lazy, and I became creative
And I learned how to create it
And all that pot's for me
So come see, or come eat

And I hope that she is having da ride of her life
No red lights in sight
Just a bare room with green lights
Come on now
Who did you, where did you, why did you what did you think she was
That's your ho
But does her water help your garden grow... no

Yeah I know that was crazy
But I think you are more crazier than her
Cuz she is no daisy
Shit she jus pottery
With no seeds
So she can't eat

My heroes had the broads and the cars with big ol' rims
And I could remember slangin', thinkin'
I wanna be like them
Ever since I was little, ever since I was little
I lived life numb

It made so much sense for me to run
When da 5-0 come
Cause I ain't dumb

And that shit I hated
Like early 90's late 80's
I was hustlin' as a baby
You can ask Eagle Street, about me
I'm a G

Ever since I was little, ever since I was little I tote my gun
Cause it made no sense where I was from
To walk around wit none
Shit, nigga you would be crazy
Cause niggas is crazy
And I'm a 80's baby
You should be proud of me
Cause in them streets
I'm hot like da 80's
And my temperature's raisin'
I'm at 100 I'm blazin'
Somebody shower me
Please, pretty please

You can call me wizzle, or you can call me Wayne, man either one
But it's Weezy Baby for your slut
I told her Weezy Baby, I told her more than once
But she just say, ""Baby"", she just calls me ""Baby""
She just screams out ""Baby!"" when she's on top of me
And the sheets be stickin' like pages
And the bed is so stanky
If she say that is my baby, shit it is possibly not for me
M.-O.-E",Lil Wayne,Crazy,
"[Hook: Method Man]
Cash rules everything around me
C.R.E.A.M get the money
Dollar, dollar bill y'all

[Verse 1: Euro]
I've been having these nightmares of losing time, with no reward
Momma would call the Lord, before she call the law
Then I went and found time in a Audemars
Time is money, so I spent it all trying to order more
They say beef is a poor man's sport
Behind the money, get that rhyme report, fuck it

[Hook: Method Man]

[Verse 2: Lil Wayne]
Uh, I don't cut the work, droptop on 20's
Soon as I learned how to talk I talked business
Nigga's ain't safe, all 9 innings
And to you it's just change, I want every JC Penney
And I walk up in your funeral late, suit rented
Lift a mini skirt, get behind her like Benny
Goin' at your neck, get the rope, tie a noose
This a gut check, now who do I write it to?
I'm dirty like ENT, shout out to Murphy Lee
Gotta cut up the credit cards, plastic surgery
I'm a God, mercy me, I'm higher than Mercury
Smokin' on that strong, full of that Hercules
Bartender, hurry up, hurry up with my drink
Niggas pullin capers like they come with a string
I'm standing over the stove with my gun in the sink
Cause I don't know what niggas thinkin, but I know how they think
Uh, catch a skateboard to the jaw
I'm in that pussy, she in awe
And this here is my homeboy, Quick Draw McGraw
I'm even on both sides of the seesaw
You can get your head cut off with a saw, yeehaw
Kill you and your right-hand man, southpaw
Money over bitches, and above the law
Money over bitches, and above the law, money

[Hook: Method Man]

[Verse 3: Lil Wayne]
Uh, pocket full of money, with a posse full of hitters
Black and white Porsches, like a Nazi with a nigga
Money make the world, 360
We throw them dollars up, them bitches better be Frisbees
Pounds in the freezer, 50 rounds in the sweeper
Counter full of coke, naked bitch baggin' up
And if the bitch stealing, I know where her Mama live
I love this shit so much, I got on a tux
Man, it's been a minute since I seen my nigga Bubba
Some niggas fade away, some niggas hit the jumper
Kidnap your niece, don't cry, call your uncle
We don't wanna hurt ya, baby, we just want your uncle
25 lighters on the dresser, yessir
I ain't hearin' that bullshit, I'm deafer than Leppard
Somewhere out wherever, they find your body severed
You know they findin' niggas guilty like they finding treasure
But get your money on occasions, I get too wasted
It's an occasion
I heard a nurse say, ""Thank you for being so patient""
I know my nigga's got me, we good forever
Get the cheese nigga, please, avoid the shredder
Turning good to better, gotta pull it together
I wish that blood on the floor, was rose petals
Real gangstas die of old age
And old money, get paid, my nigga, Tunechi

[Hook: Method Man]",Lil Wayne,Cream,Euro
"(Intro, Paul Wall & [Juelz Santana])
Swisha House baby
[Juelz Santana]
Ya boy Paul Wall
[I mean, I know it's a lot of hater on yo side]
Yo I know they over there hatin on your side too
[Oh yea, but'chu know we don't give a fuck about them niggas, man]
Fuck 'em

(Hook, Paul Wall & [Juelz Santana])
We don't give a fuck about you
We tote big guns, front, we'll pop you
[We be]
[Creepin through ya hood]
[Creepin through ya hood]
[Mask low, mean mug, creepin through ya hood]

(Verse 1, Juelz Santana)
I'm down and I'm dirty with this
I'm down to get dirty, ya bitch
Aww man, aww damn
The pound is just hurtin my hip
Fuck with me
I'll show you how them pounds and them birdies get flipped
Play around clown, you'll get found in the dirtiest ditch (Ey!)
He like, yeah I don't give a fuck about who (bout who?)
I'm like, we don't give a fuck about'chu ('Bout you)
Hat low to the front
Lean back, smokin a blunt (Ey!)
See that button? Hit that, dope in the trunk
Nope, coke in the trunk
Nope, both in the trunk
That gun is on my hip too, I been hopin you stunt (Yup!)
You don't want my niggas creepin through ya hooood (Through ya hoood)
You don't want my niggas creepin through ya woooods (Through ya wooods)
You don't wanna see that pistol in ya face, homeboy
You don't want my niggas leavin wit'cha gooooods (Gooods)
So don't play like that (Don't)
Don't act like that (Don't)
If you ain't like that (You know)

(Hook)

(Verse 2, Paul Wall)
I got them windows tinted, five-percent
Presidential limo tint
I can see you, but'chu can't see me
Two-twenty-three with extended clip
Them fifty shots gon' set it off
So fire drill, bitch drop and roll
Gimme that watch, gimme that chain
Empty them pockets and pay the toll
I hang with killas out on parole
Catch ya cut, run and hide
Evacuate, murder-for-hire
Kinda like Omar from the wire
We'll chop ya up like garlic cloves
And cook ya ass, like Elmer the chef
Take ya last breath, put on ya vest
But I'm aimin at'cha head boy, not'cha chest
Now pack the iron, I'll start'cha dyin
Hit them legs and crease ya up
Then I hit the spot with a bad bitch
That'll slob a knob and piece me up
And when ya wake up, in the morning
To the sounds of them choppers roaring
I wear the heat, just like Alonso
We'll leave ya whole family in mourning
I'm in the hood like wig shops
I'm on the grind, on the block
Posted up like Yao Ming
In a low post, I'm on the box
We'll chop ya up like a Screw tape
And have ya hollerin like the Opera
But with my side-kick goin off
I ain't talkin about no T-Mobile partna

(Hook)",Lil Wayne,Creepin’ Through Your Hood,"Paul Wall, Juelz Santana"
"[Verse 1: Future]
That girl got you too too excited
That money had you too too excited
Them cars had you way out your character
That jewelry got you way out your character
Them girls got you way out your character
This fame got you way out of character
This flow got you way out of character
I showed you love now you way out of character

[Hook: Future]
I should've known you would cross me
I should've known you would cross me
I should've known you would cross me
I should've known

[Verse 2: Lil Wayne]
I should've known you would cross me
Because I'm on and I'm saucy
And I'm gone and you salty
Steam coming from your head like a coffee
My reality is better than your dreams nigga
My ho pussy hole is wetter than your dreams nigga
My ho legs spread wider than your wings nigga
Put your head in a microwave, DING! nigga
You out of character, slime, you out of character
And me I'm out of patience, sick and tired like Malaria
These hoes like mosquitoes
These niggas trying to be hoes
What happened to that boy and I ain't Pusha T though
Supa where the cup at
I'm working on my comeback
The girl I'm with got much class
But she got a dumb ass
I keep a money bag, a drug bag, and a gun bag
These niggas ain't even shining, making the sun mad
Rappers in my lunch bag
Me and Future have a food fight
Bedroom full of new dykes
Old green and new white
That's old money, that's new coke
That's Young Money, that's 24/7, 3-6-5
That's Cash Money; I'm like ""Who ho"" Who ho, who ho!?

[Hook: Future (Lil Wayne)]
I should've known you would cross me (Yea who ho?)
I should've known you would cross me (I tell 'em kudos)
I should've known you would cross me (I tell 'em adios)
I should've known you would cross me (I'm on my patio)
I should've known you would cross me
(Thinking about Hollygrove)
I should've known you would cross me
I should've known you would cross me (I tell 'em adios)
I should've known you would cross me (Yeah)
I was looking in your eyes you ain't built like that
(You ain't built like that)
You ain't built like that (I should've know)
I should've known you would cross me
I should've known you would cross me

[Verse 3: Yo Gotti]
They say I ain't a rapper I'm a trapper
I be with the robbers and the killers and the kidnappers
I'll fuck your bitch in your crib, watch the kids after
Still fuck a bitch, fuck the ring, motherfuck a pastor
I don't, I should've known she ain't really love me
I should've know she just want to fuck me
I fucked up, don't judge me
I got this money and I ain't turning down
This money'll turn your life up but bring your family down
Some of the closest niggas to me, they don't come around
Cause some of the closest niggas to me, I'll gun 'em down
For real
I should've known you'd cross me
I'm from the hood, that's where they taught me
Go hard until they off me

[Hook: Future]
I should've known you would cross me
I should've known you would cross me
I should've known you would cross me
I should've known you would cross me
I should've known you would cross me
I should've known you would cross me
I should've known you would cross me
I should've known you would cross me
I got some niggas that was there
That ain't no longer there
I don't care
I don't cry about it
And I barely get sleep anyway
I should've known you would cross me",Lil Wayne,Cross Me,"Yo Gotti, Future"
"[Intro: Lil Wayne]
I know 'round the world I be gettin' to the money
She crazy for the dick and I'm addicted to the money
It's a dirty world and my cup too, it's so muddy
Long story short, I be gettin' to the money
My lady talkin' crazy, I done listened to the money
She crazy bout this dick and I'm addicted to the money
I gotta watch that bitch, she must be in it for the money
Long story short, I'mma pimp before a dummy

[Verse 1: Lil Wayne]
I ain't got high expectations I'm just expecting my money
If I don't get my check, I'm gonna be chin-checkin' for nothin'
If I don't get my check, I'm gonna be chin-checkin' in public
Long story short, I'm just gettin' to the money
Long story short, I'mma keep it short and sweet
I get to the money, I don't let it get to me
All my niggas ballin', it's the way this shit should be
I pull up on my darlin' and I lay the dick and leave
She'll thank you for comin'
I'll put that dick in her stomach
You put that cash on the dresser for her
You take the bitch out to restaurants
You took the bitch out the reservoir
And took the bitch straight to the fuckin' mall
I get higher than cholesterol
I see money in my crystal ball

[Hook: Lil Wayne]
I see money in my crystal ball
Only answer when my niggas call
Hello, what up nigga
Ringtone 2Pac, Soulja Slim, or Biggie Smalls
Countin' money, listenin' to 2Pac, Soulja Slim, or Biggie Smalls
Got steph walkin' round in the house
In nothing but a thong and I'm in my drawers
I mean can I ball
I don't mean no home
I don't need no home
But niggas got their hands out and I don't read no palms

[Verse 2: Lil Wayne]
I know these niggas is pussy
I know these niggas is pussy
I know these niggas is lookin'
I know these niggas is payin' attention
I know these bitches got bad intentions
But I just want my money
I just want my money
Got 'em
I'm startin' to feel like wavin' shotties
Started from the bottom, nigga

[Bridge: Stephanie Acevedo]
Tryna break me off, you better break me off some money
Talkin' bout you love me? Better show me with the money
Show up at my door? Better show up with the money
Take me somewhere nice? It better be private and sunny
I got what you want, you got what I need
I just take the check and let you take the lead
I might take some shots, I might hit the weed
Put a dollar sign at the beginning of Stephanie
Mula

[Hook: Lil Wayne]
I see money in my crystal ball
I'm bout to bust open this crystal ball
What up nigga?
Ringtone 2Pac, Soulja Slim, or Biggie Smalls
Countin' money, listenin' to 2Pac, Soulja Slim, or Biggie Smalls
Got stuff walkin' round in the house
And I'm a dog and I'm in my drawers
I mean can I ball
I don't mean no home
I don't need no home
But niggas got their hands out and I don't read no palms

[Verse  3: Stephanie Acevedo]
Spendin' spaniel, wasted cause my nigga hustle for me
I'm outchea with my girls and we turnin' up for nothin'
So close with all my brothers and so far away from ugly
Racin' in my new car, I see new friends actin' funny
Spendin' spaniel, wasted cause my nigga hustle for me
Break my heart? I break the bank boy, I'm Young Money
All these niggas round me are my brothers, are my brothers
They'll kill anybody if they fuck with me, I love 'em
They'll kill anybody if they fuck with me, I love 'em
All these niggas round me are my brothers
Break my heart? I break the bank boy, I'm Young Money

[Outro: Lil Wayne]
Long story short, I be gettin' to the money
Long story short, I be gettin' to the money
Long story short, I be gettin' to the money
Long story short, I be gettin' to the money
I be gettin' to the money",Lil Wayne,Crystal Ball,Stephanie Acevedo
"[Intro: Lil Wayne]
I ain't nervous
I swear to God I ain't nervous, nah, nah
And I'm laughing at them pussy niggas
And that pussy shit they doin'
I'm getting cake like I'm Jewish
My nigga Drake he Jewish
I swear to god I ain't nervous, nah, hahah
Okay I swear to God I ain't nervous
I swear to God I ain't nervous
I say, I swear to God I ain't nervous
I got her workin, twerkin and slurping my serpent
Ain't got no problems in this bitch, for certain
I see you turnin up but your turn up ain't workin
Just want some mouth and lip service
And I got all my niggas in that truck like an Excursion

[Verse 1: Lil Wayne]
Okay I'm straight at you, no ricochet
That pussy boneless, that's Chick-fil-a
I fuck with real riders and they tickets paid
For them dead presidents, we will start digging graves
I swear my momma trust my work
So I give these hoes that work
They say the best things in life are free
That's why it cost for you to get murked
And my pants sagging like fuck it - I'm still on my business
Spent my birthday in jail, I was making bad decisions
Saw my enemy at the light, shot him up before it turned green
Mane my niggas got them birds, you ain't even got bird seeds
Your bitch ride me like a go kart, I play that pussy like Mozart
I Mozart these hoes hearts then after that they worthless

[Hook: Lil Wayne]
Man, I swear to God I ain't nervous, uh-uh
I said I swear to God I ain't nervous
I don't know, I swear to God I ain't nervous
And that pussy don't get purchased, ho
Ain't got no problems in this bitch for certain
I see you turnin up but your turn up ain't working
I like em long haired and curvy
And if niggas think it's a game
I'll leave they brains on their jerseys

[Verse 2: Lil Wayne]
She say she love me, that's the molly talking
She about to blow me, like a signing bonus
She got a nigga but he ain't me bitch
I'm the original gangster, he the remix
Girl, do you use that same mouth to kiss yo momma?
I say, only God can judge me, fuck your honor
And her birthday suit is her pajamas
She say, I didn't know your dick was a recliner
I'll punch your man in his eye, give him a shiner
I'll blind him, him and whoever cosign him
I get Adam like Yolonda
Young Money Cash Money, Obama
It's fuck the world, no condom
If he twisted, I'll unwind him
And this pistol came with a silence

[Hook: Lil Wayne]
But I swear to God he heard it, yeah
And I swear to God I ain't nervous, nah
I swear to God I ain't nervous, uh-uh
Bitch I'm the God, I should be rapping in a turban
Ain't got no problems in this bitch and that's for certain
I see you turning up but your turn up ain't working
Baby, I just want some mouth and lip service
She gone ride this dick like the Kentucky Derby

[Verse 3: Boo]
On that Pat-ron, I'm swerving, game tight like virgins
I got a bad bitch, she Persian, call her AK when she's squirting
You see the niggas I'm with, that boy Boo the shit
As long as I got a face, yo bitch got a place to sit
Yea, I'm wilding off them shroomies
Ain't got no worries like Tunechi
All my chicks be bougie
Wanna hold hands then watch movies
I be goddamned, make a nigga lose it
Ain't no talking- lets get to it
Real niggas winning, fake niggas losing
Bitch I'll leave that pussy with bruises

[Outro: Lil Wayne]
Girl, I swear to God I ain't nervous, uh-uh
I swear to God I ain't nervous
No, you know I swear to God I ain't nervous
I got her workin, twerkin and slurping, my serpent
Ain't got no problems in this bitch and that's for certain
You fuck with Tunechi, you'll end up a missing person
She got Lil Tunechi on her booty, in cursive
I'm getting head behind the Maybach curtains
Ya",Lil Wayne,Curtains,Boo
