lyrics,artist,song_title,featuring
"*Man laughing*

[Verse 1: Nas]
I had bad chicks that blow cum bubbles like bubblegum
Plus they ass lick, summer house be sippin' rum
Layin' lazy in the recliner, couple days
In my ashtray, smoke signals from the haze
I stick my finger through it, the ring of smoke broke
That symbolize weak guys, pop the strong link off
The infrastructure caves in, amazin'
I ain't have to read The Art of War to slay men
Serve niggas, bird niggas speakin' reckless
When their momma love the kid's records I made
You gutless, you don't know struggle
Throw a couple shells at you, hell grabs you
Nail stabs a hand of the Nasirine
I carried the cross to help you afford that plasma screen
Gave you chumps a path to walk, hold my hand
I'mma guide you like the OG, but don't talk, don't get it confused
Cause none of y'all can fit in my shoes
Y'all made of chemicals, artificial actions
God'll forgive you bastards
Only if you repent to the Nazareth Savage

[Verse 2: Nas]
I squeeze nipples like pimples to get the puss, get it?
Form a crew, swallow forty cal. bullets after dinner's finished
Wash it down with a shot of tequila, pocket full of scrilla
Can't come close to, Francis Coppola, Samson -- no Delilah
You're pint-sized, I'm Mike's eyes with the gladiator tattoos on it
You scared to look too long at, sit on a don's lap
Tell you a story shorty, spicy like Lawry's
Chickenheads and orgies, criminals that draw heat in their late forties
Drug habits, love grabbin' kids up like yours
Sendin' you a picture of them in their drawers with black eyes
Savage guys, you hire Magnum PI's to bag up my guys
Said you was a thug with a good disguise, try to protect your cabbage
You're runnin' from the Nazareth Savage

[Verse 3: Nas]
Son's back with flows, they say mine is very scary
Smell fear like a canine that finds buried babies
And all of y'all wear that same aroma
How to blow on your eighth LP, I'll show ya
You're wack nigga, face it
In the history of the game, you have no placement
Liquor and weed just massacred their mind, or thee celebrity
Or they couldn't change with time, so now they run they mouth
But when the sun go south, them guns come out
My cavalry woulda been through ten in your skin
Casualty you don't wanna be, don't want it with me
Straight savage",Nas,Nazareth Savage,
"[Intro]
Uh, it's a new world, it's a new world
It's a new world, it's a new world
Uh, it's a new world, it's a new world

[Verse 1]
Yo, celebrate the new life
New ways to make money
New ways to break dummies
Forge they name and take money
Computers ain't that smart
Whatever man built could be taken apart
Anything new can get old
Like dudes started rockin' platinum, some stopped wearin' gold
Solar-energized rides, no steerin' wheel, tell it how to drive
No propellers in the sky
Airplanes like many rockets
Waitin lists for the rich to get tickets to visit Mars
While the poor people starve, computers takin' over they jobs
A man's forced to live off land
Now it's back to the caveman era
When we made fire, by two sticks rubbin' together
The truth is, many are too scared of new data
America Online, cut off, see you later

[Chorus]
Yo, welcome to the new world, new beginnin'
A new way to play, a new way a livin'
Cash is the past, a new way a spendin'
New life for man, children, and women
Yo, welcome to the new world, new beginnin'
A new way to play, a new way a livin'
Cash is the past, a new way a spendin'
New life for man, children, and women

[Verse 2]
Yo, the new Mike Tyson's Roy Jones
Bill Clinton's the new JFK, without the hole in his dome
The new Don Trump is Bill Gates
Not because his occupation, it's 'cause we respect his cake
And cake mean his stock, net gross
Young kids step it up, go for the most
New cameras in police cars takin' pictures
New hustlas gettin' new street figures
And US embassies overseas
Almost every foreign country's under siege
Covertly startin' wars, CIA, NAVY Seals
Commit larcenies that be worth over mil's
Oil in the earth spills
Girls blow they body up, birth control pills
African's pick diamonds out a dark caves
Then we wear it on our necks just so we can light up the stage

[Chorus]
Yo, welcome to the new world, new beginnin'
A new way to play, a new way a livin'
Cash is the past, a new way a spendin'
New life for man, children, and women

[Verse 3]
Say goodbye to the brainwashed
Say goodbye to the young kids who not smart
Say goodbye to the toasters and Pop-Tarts
Yo, it's real
Swallow a little pill, there's a four-course meal
Say hello to the one world
Say hello to the sky, something's out there watchin' you and I
More enticin' than Star Trek, StarTAC phones
Your genes and DNA is used to make clones
You got CD-Rom, everything operates by computers
Then what happens when circuit breaks?
Y2K's the big scare
Scientists say we ain't prepared
What I feel is contrare
Alexander Graham Bell made telephones, yes
But now we request for your e-mail address
I might be old fashioned, stuck in my ways
But nothin' make me more happier than seein' today

[Chorus]
Yo, welcome to the new world, new beginnin'
A new way to play, a new way a livin'
Cash is the past, a new way a spendin'
New life for man, children, and women",Nas,New World,
"[Chorus]
They say we N-I double G-E-R, we are
Much more, still we choose to ignore
The obvious, man this history don't acknowledge us
We were scholars long before colleges
They say we N-I double G-E-R, we are
Much more, but still we choose to ignore
The obvious, we are the slave and the master
What you looking for? You the question and the answer

[Verse 1]
We trust no black leaders, use the stove to heat us
Powdered eggs and government cheeses
The calendars with Martin, JFK and Jesus
Gotta be fresh to go to school with fly sneakers
Schools with outdated books, we are the forgotten
Summers, cooling off by the fire hydrant
Yeah I'm from the ghetto
Where old black women talk about their sugar level
It's not unusual
To see photos of dead homies funerals
Aluminum foil on TV antennas
Little TV sit on top the big TV, eating TV dinners
Girls dye their hair with Kool-Aid
They gave us lemons, we made lemonade
But this nigga's paid, ancestry of slaves
Descendant of kings, it's necessary I - bling
Put rims on everything, wear Timbs on every scene

[Chorus]
They say we N-I double G-E-R, we are
Much more, still we choose to ignore
The obvious, man this history don't acknowledge us
We were scholars long before colleges
They say we N-I double G-E-R, we are
Much more, but still we choose to ignore
The obvious, we are the slave and the master
What you looking for? You the question and the answer

[Verse 2]
Do I mean it like a slave master, nigga?
No I'm gangsta, gotta eat rappers
My abbreviation was young when I caught the cases
That should mean the court could see my changes
Take off the bracelets
Savage when broke, smoke sour diesel, need no Bowflex
My chest still cut up like a bag of dope
Thought patterns consist of boss matters
Spit Moses' lost commandments like a gross sandwich out my mouth
Toast to government cameras peeping us, every week I must
Have my cars, homes and phones squeaked for bugs
But this is what I was dreaming of
Between cutting hard coke with new razors slicing my fingers up
They used to string us up, we wanted everything
But the one bringing us cake be the snakes like the
Like the New Jack City wedding scene
No time for mistakes, trying to get it like Medellin

[Chorus]
They say we N-I double G-E-R, we are
Much more, still we choose to ignore
The obvious, man this history don't acknowledge us
We were scholars long before colleges
They say we N-I double G-E-R, we are
Much more, but still we choose to ignore
The obvious, we are the slave and the master
What you looking for? You the question and the answer

[Verse 3]
My nig', what up my nig'? Yep!
People afraid of criticism
But I always put myself in a sacrificial position
They been know I ain't just rapping for fame
I got my old homie's half-sister father asking for chains
Yep, I give the cash up, this paper don't matter
They see me from skinny to fatter, when I rap about war
They got a tendency to scatter, they ain't my backup no more
So now my enemies are at my front door
'Cause anytime we mention our condition, our history or existence
They calling it reverse racism
Still to this day the streets torn - my brother Jung'
I'll always have a seat for him - not behind me, beside me
You'll always know where to find me
They say the close ones will hurt you
So let's keep a small circle
On the road to riches and diamond rings
In the land of the blind, the man with one eye is the king

[Chorus]
They say we N-I double G-E-R, we are
Much more, still we choose to ignore
The obvious, man this history don't acknowledge us
We were scholars long before colleges
They say we N-I double G-E-R, we are
Much more, but still we choose to ignore
The obvious, we are the slave and the master
What you looking for? You the question and the answer",Nas,N.I.G.G.E.R. (The Slave & The Master),
"[Verse 1]
I'm oblivious to you skeptics
What you hear you ain't ever hear 'til I repped it
Iridescent heroes essence, please clear the exits
I chase demons outdoors, force 'em to hear the message, air 'em out
Heard some people discussing my whereabouts
Yeah, it's been a few sightings of me, a fair amount
Never seen much, but yet I'm never in the house
Move in style, wild, exciting when I do step out
Y'all been rhyming for years and Jungle made a hit
""Oochie Wally"" I did
Sold a million records
Had 'em embarrassed
Signed to Columbia
Blew a check, he was laughing
While y'all in the studio bragging about your past and
Thinking back on trips on Manhattan
Dad was rolling hotels like The Plaza
Black bellhops holding
Rich people bags, tip their hats to old men coming out of cabs
Limousine holding doors for them
We all got a job to do, go for it

[Chorus]
No bad energy, please, no bad energy
(Just try to be the best you, man
That's all I can say, man)
No bad energy, please, no bad energy
(Don't light over here, man
Put that away, man, put that away)
No bad energy, please, no bad energy
(Tryna tell 'em, know what I'm saying?
Big Apple my Hennessy, please)
No bad energy, please, no bad energy
(On the rocks, yeah)

[Verse 2]
To rappers who never sold crack, telling other people's lives
Never shot nobody but be shooting people in their rhymes
Never robbed nobody or re-upped with coke in they ride
I'm probably who they talking about when they're writing most of their lines
And I ain't notice it
Trapping was what was happening with bolder cliques
Around me I'm surrounded by the most devoted clique
We saw the smokers get rowdy for all the potentness
And still ain't know how sick it was in that ocean abyss
What doesn't come out in the wash comes out in the rinse
You suckers ain't had no say so
Whoever put you in the position to have a say so should be questioned theyself
I'm silk shirts, summer time sunny, sun chaser
Pretty girl tongue taster, southern girl luster
City girl love maker
The matinee watcher
The good weather on a Saturday afternoon shopper
Good gift copper
Still miss Big Poppa

[Chorus]
No bad energy, please, no bad energy
No bad energy, please, no bad energy
No bad energy, please, no bad energy
No bad energy, please, no bad energy",Nas,No Bad Energy,
"[Intro]
Uhh, uhh
Uhhh, uhhh, uhhh

[Chorus]
No idea's original, there's nothing new under the sun
It's never what you do, but how it's done
What you base your happiness around? Material, women, and large paper
That means you inferior, not major
No idea's original, there's nothing new under the sun
It's never what you do, but how it's done
What you base your happiness around? Material, women, and large paper
That means you inferior, not major

[Verse]
If niggas could look inside my mind, you'll find
Where bodies are buried, first look past the hotties who dimes
Go to the center, enter with caution, past the brain cell graveyard
Where weed's responsible for memory loss
Let's witness, the horrific, the stench'll make you nauseous
See what I seen every day I live with this torture
Lightin' spliffs up to stay high like 24 hours
Sleep with my heat, wash with my gun in the shower
My tongue is power, it thrills women, kills demons
Long as I'm still breathin' I'm still winnin', I'll teach 'em
The hood converted from trey bags to 20's a girl
Everybody had money, every summer was real ill
Four-finger rings, dope dealers, 'caine/Kane
No Half Steppin' with flat tops when Rakim reigned
Radios on card tables, Benetton, the Gods buildin'
Ask for today's mathematics, we Allah's children
And this was goin' on in every New York ghetto
Kids listened, Five Percenters said it's pork in Jell-o
We coincide, we in the same life, maybe a time difference
On a different coast, but we share the same sunlight
You're part of the world, might be like colors and gangs
While on my side, brothers'll murder for different things
But it all revolve around drugs, fame and shorties
Stuck for your bling, stripped for your chain, the same story
From, Czechoslovakia to Texas metropolis
Them treacherous rastas in the Mexican mafias
Be scrappin' with tats on they back, violent wars
Nothin' less than a lethal injection if ever caught
Courtrooms, eagles and flags, American style
While in our world, the ghetto stays incredibly foul
Watchin' for paint chips, don't want no lead in yo' child
But them gangstas put lead in yo' child, the bezzy be out
The chain be like a hundred K
Shinin' since Roxanne Shante' made Runaway; that's been a minute
Genesis is deep, my features are that of a God
It's not a facade it's a fact, these rappers wanna be Nas
My Exodus doesn't exist, I'll never leave the streets, it's all in my mind
Even with sleep I'm duckin' nines in my dreams
Si-rens, wide awake, why'd I think it would change
Can't hide when you famous or even try to do the same things
Like, somebody's always watchin'
My life before I, walk out the door I size up every option
Eyes cut every direction, it's like God or guns
Which is better protection? Can't decide, that's a hard one
I mean they wanna see me in prison, the chains bamboozled
Headline readin' ""Rapper Slain From a Man Shootin'""",Nas,No Idea’s Original,
"[Intro: Nas & Maxwell]
*Oooooooooooh!*
Maxwell go and sing
*Ooohh, this for the ladies*
M-A-X
*Doin' it*
N-A-S
*I'm back again (who's back)
Again, again, I'm back again (who's back)
Ooh, tell me (who's back)
I'm back again (who's back)
Again, again, I'm back again*

[Verse 1]
Uh, yeah the booty is the bass
The highs, the beauty in ya eyes
First glance I became alive
She went through a lot of dangerous guys, surprise
Now she would decide on Nas
Cause I ain't choose her, she chose me
In the party, it was a early day a March
When I first had ya legs arched
In the park, wasn't even dark
We was in the zone, we ain't care who watch
Baby was the wine though the trees was sparked
She said till you get enough, please don't stop
So I played wit it, got the moist spot hot
If I ain't hittin' the bottom, I'm getting some top
My hair cut look air brushed
Whatever I wear is straight plush from the ears to chucks
As we sashayed across the dance floor
Just, me and you no one else but us two

[Hook: Maxwell]
No other girl in the room
No other girl in the room but you
(There's no other girl lookin' as good as you)
There's nobody but you
(They can try, they can try)
No other girl in the room
(But you know, you know, you know)
No other girl in the room
(Oh, oh, ooo ooo)
No other girl in the room but you
(There's no other girl, no)
There's nobody but you
(They try)
No other girl in the room
(There's nobody to,)

[Verse 2]
In the early eighties, shorty had me off the wall
A super freak as my thoughts revolved
It's like a menage Winona Gaye and Leila Hathaway
Both they fathers a tell me to play, sip Jose
On our honeymoon everyday
We dance to the same tune everyday
Beauty and the goon they would say
You promise, savage beast
You a sexy freak
Your moist lips negates the ecstacy
Number one in my book, no discrepancy
When you walk on the earth, you be reppin' me
I'm obsessed with thee, cherish every breath you breathe
No matter what's going on around us
All I could hear was the sound of (her)
Twirlin' her around just (her)
See nobody in the crowd just (her)

[Hook: Maxwell]
(No other)
No other girl in the room
(No one)
No other girl in the room but you
(There's no other girl)
There's nobody but you
(Thinkin' about you baby, baby)
No other girl in the room
(Never ever, ever, ever, see you)
No other girl in the room
(Oh)
No other girl in the room but you
(No other girl has, they're not you)
There's nobody but you
(Oooh baby yeah)
No other girl in the room

[Bridge: Nas]
Uh, horns!
Clap
Everybody clap
C'mon, clap
Max mellow 'em out

[Maxwell]
Oh it's just my, it's just my, it's just my girl
Oh, it's just, just my, just my baby, you
Just you, just me, no one else but you
No one, no one, just me and you, oh babe

[Nas]
Clap! Break it down

[Olu Dara]
You know it all comes from Africa
But my version is the blues",Nas,No One Else in the Room,Maxwell
"[Intro: Nas & Puff Daddy]
Escobar season begins
Ayo, we ain't posin' for no pictures in 2018
Candid shit only
Scared motherfuckers

[Verse 1: Nas & Puff Daddy]
Black Kemet gods (yeah), black Egyptian gods (let's go)
Summoned from heaven, blessed, dressed in only Goyard
Homie go hard like Stone and Robert in a stolen car
Shoot the ballot box, no voter card, they all are frauds
Senegal's finest, minerals, diamonds
The Earth is cursed but I survive many climates
Calm and thoroughly, they try to Hyman Roth me
John Fitzgerald me, the industry never bought me
(You know God sent me here)
Fear will make you reveal who you really are
Feel me God? Be solid, your foes hold you in ill regard
This ain't knowledge, this is not intense
For honored men, women too
Us who can see the same thing, but have a different view (let's go)
All of a sudden, frontin' niggas knew you from your past
Got all kinds of guys sayin' we go way back
And who y'all comparin' me to is nonsense
Show gratitude in the presence of dominance

[Chorus: 070 Shake & Nas]
I think they scared of us, yeah
I think they scared of us
I think they scared of us, yeah
I think they scared
To Catholics…

[Verse 2: Nas & Puff Daddy]
To Catholics, Moors and Masons (motherfuckers!)
John Hanson was not the first black pres to make it
Abe Lincoln did not free the enslaved
Progress was made 'cause we forced the proclamation
(Fuck your proclamation!)
SWAT was created to stop the Panthers
Glocks were created for murder enhancement
For hunting men, circumstances
Edgar Hoover was black
Willie Lynch is a myth, Colombians created crack
The government made stacks (welcome to America, niggas!)
Reagan had Alzheimer's, that's true
Fox News was started by a black dude, also true (fuck you too!)
Convinced my experiences were meant to be
Helps me navigate as they validate they treachery
Felt established, fake as he smile, handshake questionable
""Am I good?"" he ask, thinkin', ""But is he testin' you?""
(Is he testin' you?) In my hood, fear does a few things
Make you pussy, make you a snitch
Make irrational moves or even turn you to food

[Chorus: 070 Shake & Puff Daddy]
I think they're scared of us, yeah
I think they're scared of us
I think they're scared of us, yeah
I think they scared
I think they scared of us, yeah
I think they scared of us
See, we don't care about what you think about us
I think they scared of us, yeah
What you say about us
I think they scared
You bitch ass, yeah

[Outro: Puff Daddy]
Ayo, that's why they be killing us and shooting us
That's why they feel uncomfortable around us
'Cause of our greatness
You're lucky God made us compassionate
And forgiving
Pssh, man, they scared of us, Nas
We see that bitch in your eyes",Nas,Not For Radio,"070 Shake, Diddy"
"[Intro: Nas and Kelis]
What nigga! What bitch-ass niggas! What!
Babe, babe, start the car!
(Nasir, come on, let's go!
Get in the car now, let's go! Throw it out, let's go!
Aight, aight, aight, yeah
But I got 'em. But I got 'em, though
(This is crazy, why didn't you just throw it out of the car?
This is so stupid, what are you doing?
Why are we even out here?
Why are we out here? What's going on?
This is retarded, yo, we gotta…
This is crazy. Never again
You'd throw everything away, for what?

[Verse 1: Nas]
Yeah, my man Kool G Rap told me, ""Son, do not look back""
Chill up in the mansion with a fat glutious max, relax
When people act schoolin' with facts, tell 'em
At this point in my life I'm all about chillin'
Ridin' around in something sick and the dress flies
And twist, homie's hermano just died, I gotta let it ride
That's what I got the public thinkin', my nigga
Just ‘cause I ain't in the hood don't mean shit, my nigga
I know who died before the body dropped
I know the guns that were used
How much money the shooter got
‘Cause on the private yacht I'm still within earshot of it all
The top ten list of the most grimiest guys of all time
Is all we talk when we talk in New York, y'all
Who to call and who to stay away from
Whose mother's address to have just to play it safe, son
Women they lust up so quick to give 'em up
What cars and what trucks they drive in
What towns they spend the most time in when they grindin'
I found out most of them are cowards
They hidin' behind reputations that's sour; I'm not going back

[Hook: Kelis and Nas]
The streets keep tryin' to say
Come back around this way
I've already gone that way
I won't go back today
I'm not going back!
X2

[Verse 2: Nas]
First thing that happen when you make a little paper
You think the Marriot is livin' in a skyscraper
Till you come across some ever more flyer paper
Realize that five-star tellies are even greater
Terry-cloth robes, elegance, movie shit
Heated-up marble floors with jacuzzis in it
First-class flights, diamonds in your crucifixes
All those things, you still ain't really doing shit, kid
‘Cause in reality, I'll earn my salary
The way I flaunted it then would now embarrass me
It kinda make me wanna hate bling
It's a race thing how they sell blacks to bootleg shit
In fact, real millionaires spend 60 mil on paintings
Whores charge niggas with raping
‘Cause we come out doors of Maybach cars
Watch us make bets on race tracks, smokin' cigars
So they counter the laws to take what's ours
'Bout 500K on a lawyer to beat the charge
So you can't stop us from making a billion dollars
Instead of going back, I'm buying the projects
But I'm not going back
The hood's in me forever y'all, but I'm not going back

[Hook]

[Outro: Nas]
And of course y'all know what I'm not going back to
Those no friends of mine… (And I'm not going back to)
Ten carat gold, it shine… (And I'm never going back to)
Sony, if they don't have dough to sign…
(Not going back to)
Y'all know that I'm not going back to
Those liars who would… (Not going back to)
Not help you if they could… (Not going back to)
Coke on the stove in the hood…
Y'all should know that I'm not going back
The hood's in me forever y'all, but I'm not going back

[Hook]",Nas,Not Going Back,Kelis
"[Intro]
A lot of times it seems like, you ain't gon' make it where you wanna be in life
But, yo if you got a plan, believe me you gon' get there
You gon' get everything you ever wanted baby
That's my word

[Verse 1]
Trust, my niggas come home from long bids
They check for me before they see their own kids
I open up accounts for 'em, we bounce tourin'
Major cities, arenas, headline with big time singers
Cop Ferraris with navigational screens
Guide us through your hood and any locality, head back to Queens
Piped out seats, Oakwood MB cord speakers
Bumpin' out old shit
That made me think of Old Easters '86 in a Le Tigre short sleeves
Lees, flip the cuffs up, gettin' fucked up
From Old E, Fresh Fest, niggas got hurt
100 niggas rush the door with Queensbridge tournament shirts
Back then, nobody wore a vest
Pull out razors, you had to put your hand skills to the test
Get your Pumas took, come home barefoot willin'
Look at the chain, I snatched with a medallion worth a thousand
Cops rushed the garden made it home smilin'
Half of the crew probably on the island
Project call play puff ball the hoop was made out of a hanger
Playin' corners stick the elevator never thought
Project life was promised nothin' but to die trife
For steppin' on the next man's Nikes, my motto look for tomorrow
Today is yesterday look at the hood now, I'm mad that it turned out that way
Gats spray these shorties is killers
The older G's taught us well, what's wild now is that they're smaller
And they look at me like I'm on the outside lookin' in
Like 'who's you' when I cruise through
I call shorty took him in watch your friends, get ends
Be clever, realize that today's the first day that begins forever

[Chorus]
Everything will eventually come to an end
So try to savor the moment, 'cause time flies, don't it?
The beauty of life, you gotta make it last for the better
'Cause nothin' lasts forever
Everything will eventually come to an end
So try to savor the moment, 'cause time flies, don't it?
The beauty of life, you gotta make it last for the better
'Cause nothin' lasts forever

[Verse 2]
Nice cars, livin' like a star club hoppin'
Poppin' bottles at the bar love shoppin'
Gucci, Iceberg, coppin' two, three nice furs
One for your wife, one for your freak silver spurs
Rolls Royce too good to be true, houses worth 2.2
Pool parties beautiful view
You made it in life, Forbes Magazine style baggy jeans style
Pass the green while hoes wit' meanwhile
Asses, pretty mommies illest bodies pass glasses
Louis Roderra with Peach Schnapps you just relaxin'
Thinkin', ""Damn, wish my niggas could afford this""
On the sand at your Malibu house holdin' a cordless
Talkin' to lawyers accountants investments
Money doubles, triples protected hard work you manifested
Worries of failure, when you buried with your familia
Keep your name prosperin' to the maximum
You should live, there's only one life that's the physical
Rich or poor in jail why the fuck should you be miserable
Things happen for reasons, the clock keeps tickin'
Love could have your heart beat skippin', thugs turn to religion
The bitch you love could start to hate you
The shit you use to do escape you
Things that make you laugh represent the past
Reminisce the block gamble gees on the floor
Niggas use to be the man, you don't see 'em no more
Your favorite restaurants and favorite stores, they tore 'em down
Turned 'em into shopping malls the hood is like a ghost town
Haunted by souls who thought that time stood still
Just live your life to the fullest, never look back, it's real

[Chorus]
Everything will eventually come to an end
So try to savor the moment, 'cause time flies, don't it?
The beauty of life, you gotta make it last for the better
'Cause nothin' lasts forever
Everything will eventually come to an end
So try to savor the moment, 'cause time flies, don't it?
The beauty of life, you gotta make it last for the better
'Cause nothin' lasts forever

[Outro]
Ya know, ya know, nothin' lasts forever ya know
Let it go, let it go",Nas,Nothing Lasts Forever,
"[Produced by DJ Premier]

[Intro]
Yeah, yeah
Ayo, Black—it's time, word (Word, it's time, man)
It's time, man (Aight, man, begin)
Yeah—straight out the fuckin' dungeons of rap
Where fake niggas don't make it back
I don't know how to start this shit, yo—now;

[Verse 1]
Rappers; I monkey flip 'em with the funky rhythm I be kickin'
Musician, inflictin' composition, of pain
I'm like Scarface sniffin' cocaine
Holdin' an M16, see, with the pen I'm extreme
Now, bullet holes left in my peepholes
I'm suited up in street clothes, hand me a 9 and I'll defeat foes
Y'all know my steelo, with or without the airplay
I keep some E&J, sittin' bent up in the stairway
Or either on the corner bettin' Grants with the cee-lo champs
Laughin' at base-heads, tryna sell some broken amps
G-packs get off quick, forever niggas talk shit
Reminiscin' about the last time the task force flipped
Niggas be runnin' through the block shootin'
Time to start the revolution, catch a body, head for Houston
Once they caught us off-guard, the MAC-10 was in the grass, and
I ran like a cheetah, with thoughts of an assassin
Picked the MAC up, told brothers ""Back up!"" — the MAC spit
Lead was hittin' niggas, one ran, I made him back-flip
Heard a few chicks scream, my arm shook, couldn't look
Gave another squeeze, heard it click, ""Yo, my shit is stuck!""
Tried to cock it, it wouldn't shoot, now I'm in danger
Finally pulled it back
And saw three bullets caught up in the chamber
So, now I'm jettin' through the buildin' lobby
And it was full of children, prob'ly couldn't see as high as I be
(So, what you sayin'?)
It's like the game ain't the same
Got younger niggas pullin' the triggers, bringin' fame to their name
And claim some corners, crews without guns are goners
In broad daylight, stick-up kids, they run up on us
.45’s and gauges, MAC's in fact
Same niggas will catch you back-to-back, snatchin' your cracks
And black, there was a snitch on the block gettin' niggas knocked
So hold your stash 'til the coke price drop
I know this crackhead who said she got to smoke nice rock
And if it's good, she'll bring you customers and measuring pots
But yo, you gotta slide on a vacation
Inside information keeps large niggas erasin' and their wives basin'
It drops deep as it does in my breath
I never sleep, 'cause sleep is the cousin of death
Beyond the walls of intelligence, life is defined
I think of crime when I'm in the New York State of Mind

[Chorus]
New York state of mind
New York state of mind
New York state of mind
New York state of mind

[Verse 2]
Be havin' dreams that I'm a gangsta, drinkin' Moëts, holdin' TEC's
Makin' sure the cash came correct, then I stepped
Investments in stocks, sewin' up the blocks to sell rocks
Winnin' gunfights with mega-cops
But just a nigga walkin' with his finger on the trigger
Make enough figures until my pockets get bigger
I ain't the type of brother made for you to start testin'
Give me a Smith & Wesson, I'll have niggas undressin'
Thinkin' of cash flow, Buddha and shelter
Whenever frustrated, I'ma hijack Delta
In the PJ's, my blend tape plays, bullets are strays
Young bitches is grazed, each block is like a maze
Full of black rats trapped, plus the Island is packed
From what I hear in all the stories when my peoples come back
Black, I'm livin' where the nights is jet-black
The fiends fight to get crack, I just max, I dream I can sit back
And lamp like Capone, with drug scripts sewn
Or the legal luxury life, rings flooded with stones, homes
I got so many rhymes, I don't think I'm too sane
Life is parallel to Hell, but I must maintain
And be prosperous, though we live dangerous
Cops could just arrest me, blamin' us; we're held like hostages
It's only right that I was born to use mics
And the stuff that I write is even tougher than dykes
I'm takin' rappers to a new plateau, through rap slow
My rhymin' is a vitamin held without a capsule
The smooth criminal on beat breaks
Never put me in your box if your shit eats tapes
The city never sleeps, full of villains and creeps
That's where I learned to do my hustle, had to scuffle with freaks
I'm a addict for sneakers, 20's of Buddha and bitches with beepers
In the streets I can greet ya, about blunts I teach ya
Inhale deep like the words of my breath
I never sleep, 'cause sleep is the cousin of death
I lay puzzled as I backtrack to earlier times
Nothing's equivalent to the New York state of mind

[Chorus]
New York state of mind
New York state of mind
New York state of mind
New York state of mind

[Outro: Sample]
""Nasty Nas—""",Nas,N.Y. State of Mind,
"[Produced by DJ Premier]

[Intro]
Uhh.. yo
Whattup? Whattup?
It's time man (word, it's time?)
Straight up (it's time, man)
Aight, set that shit off (set it off then, nigga)
Set it off (set if off)

[Verse 1]
Broken glass in the hallway, bloodstained floors
Neighbors look at every bag you bring through your doors
Lock the top lock, momma should've cuffed me to the radiator
Why not? It might've saved me later from my block
N.Y. cops, hookers crawlin' off the stroll, coughin'
Stitches in they head, stinkin' and I dread thinkin' they be snitchin'
But who else, could it be, shook at these, unmarked vans
Parked in the dark—NARC's, where's your heart?
Hustlers starve—they bust a U-ey, I jog
To my building—come out later wearin' camouflage
See the sergeant and the captain—strangle men
Niggas gaspin' for air 'til they move no more and just stare
With dead eyes—tired of riots, shit is quiet
Simple-minded fools infiltrate grimy crews
Overcrowded cribs, uncles home from bids, sisters pregnant
Fathers on drugs, moms is smokin', beds is piss-infested
Had 8 partners growin' up, 8 turned to 7
7 turned to 6 niggas, got 2 in heaven
6 of us holdin' it, now it's 5 rollin' thick
The 6th one's parole flipped, 5 niggas went to 4 quick
When he went O.T., college life
Converted into gangbangin', 4 niggas still hangin'
Years passin' and slang changin'—3 of us now, 4th nigga ain't around
We all thought he was real—he did the snake shit
Fake shit—beat his ass down
Yo his mouth could've got us all wasted, what a fuckin' clown
All I got left in the end is 2 of my best friends
And we all goin' out to the death for these ends
What?

[Chorus (repeats in bridge)]
New York, New York (New York state of mind)
New York, New York (New York state of mind)

[Bridge]
You heard about it, you see about it
You read about it, it's in your papers
It's in your daily news (""Get money!"")
New York chronicles, every day
The crime rate, the murder rate
The money rate, the paper chase (aight?)
You know what I mean?
New York state of mind, baby (oh, yeah)
Check it out (yeah)

[Verse 2]
I'm at the gamblin' spot, my hands on a knot
New York Yankee cap cover my eyes, stand in one spot
I take a nigga dough, send him home to a shoebox
You lost that nigga I put your dollar in the jukebox
Hear my favorite song, all these niggas sing along
All the cigarette smoke's cloggin' my lungs
Hoodrats flashin' they tongue
Young thugs blastin' they gun, we got reputations
Bitches and niggas both on parole or probation
Shit is sick, niggas got gats, army fatigues
I got my eyes glued on whoever walk in or leave
'Cause I ain't playin', niggas'll run up in here and shoot up this shit
Stick yo' ass up, niggas'll find the loot in your kicks
Bunch of triple-cross niggas, just New York niggas
Lift you off your feet when they was just talkin' with you
Some of these dudes the Feds be on 'em, you knew 'em for years
Be the type when you walk in a pub, they offer you beers
That ain't gangsta, niggas is up North with tatted tears
Your name's on the affadavit, you ratted kid
Faggot-ass niggas that be scared to do they bids
Fuck you, we run you out of N.Y, you can't live
Got your quiet niggas, that relocated down South
Comin' back to floss, then you got the jealous loudmouths
All of a sudden we got Crips and Bloods, D.T.'s
Runnin' round quick to split your mug, it's easy
To score but it's hard to get the shit off
Niggas fightin' over hundred sales, jump in the car and drive off
When the fiend come around the block, happy as hell
Niggas mad 'cause they ain't get a piece of that sale
Cutthroat connivers, universal, ghetto survivors
Go to any hood that's live and make it liver
A lot of niggas schemin', some real, some niggas frontin'
But I'm a big dreamer, so watch me come up with somethin'

[Chorus]
New York, New York
New York, New York",Nas,N.Y. State of Mind Pt. II,
