lyrics,artist,song_title,featuring
"[Verse 1]

He knows he's leaving, not much time left
Holding on to his very last breath
I saw him last week, nervous and uptight
Losing sleep, stays up all night
Wishin he woulda used his mind and not rushed
To push in the bush but took his time
To get to know the girl he slapped skins with
Shared needles with
Wish he could go back, change the direction
But now he's got the infection
I spoke to him, gave him inspired words
I'm sure he's heard
Live by the sword, die by the sword
What's left, pray to the oh Lord
You can deny but the truth will unfold
Because the eyes are the soul

Eyes are the soul..
Eyes are the soul..

[Verse 2]

I look into his eyes, but he's so high
From the crack, he thinks that he can fly
He has problems he doesn't like solving
Takes one hit, and thinks the world stops revolving
19, his eyes full of tears
He hasn't smiled at least for a year
His mom is gone cause he was high one night
Robbed and killed her, because of the crack pipe
He's wanted by the law
Because he's robbed at least three grocery stores
He's lost, all control
Take a look, eyes are the soul

Eyes are the soul..
Eyes are the soul..
Eyes are the soul..

[Verse 3]

I look into her eyes, she's so young
But I know, where she's comin from
I've watched her grow, little girl down the street
White shirts and skirts with pleats
She cried, fear in her voice
Not knowing, she had a choice
Oh so sad, oh so lonely
If she knew that she's not the only
One in school that didn't use the caution
Facin, raisin a baby or abortion
Her mother said she had to leave
Who wants to be where a baby is not received
No ultimatum, she's goin to the G.Y.N
To put it to an end
She's learned a lesson I suppose
I can tell, eyes are the soul

Eyes are the soul..
Eyes are the soul..
Eyes are the soul..",MC Lyte,Eyes are the Soul,
"Yeah, I heard somebody say fire
Y'all want heat, here go heat, right here
Lyte the MC, Neb Luv, show them what heat's got

Yeah, we spittin' venom in 'em, whether it's men or women
I kill 'em like the ? and dismiss 'em at the minimum
I'm leavin' 'em twisted like a braid, glow like a fade
My lyric cut your spirit like a swiss army switchblade
The more in my cup, the more dangerous
More that I bust, they call me angel dust
I'm heat proof, flip a nigga off their feet
Then creep the streets and ? underneath
The skin off the bone, how I burn a MC
Stop, look and listen, and learn from me
I got that fi-i-i-ire, get lost and pay the cost
Get tossed, that's your only option
You're locked in cause I'm blockin' your oxygen
I'm knockin' your chin, rockin' your noggin
I'm rollin' with Foxx and them
Bitches better quit before Lyte hit, fuck what you thought
Niggas gettin' caught

Heat scorchin', torchin'
Set it off, let it blow often, better use caution
Fi-i-i-ire, get you up in the club and get the drinks tossin'
Yo, fuck ?
Heat scorchin', torchin'
Set it off, let it blow often, better use caution
Fi-i-i-ire, get you up in the club and get the drinks tossin'
Yo, fuck ?

	[Neb Luv]
I breathe through, bleed through
The track, you suckers are see-through
React with a mack, you're fake, I could read through
Like buck, youse a soft crook
But look twisted and catch your heart hook
The street, plus my niggas gotta eat like kings
This chick carry heat supreme
?, sinister, make you a believer
Conniving industry cats be lying, spying
On the sick chick, with them sick hits
No, here's a sick tip, keep this your business
Music addictive, ?, voice
Layin' the cuts in the Royce five four
Flow like C4 through your door
Hit ya open like pores, bang baby get you on the floor
You know how it is when you move till your sore
Nothing but the bubbly, ain't nobody poor

Heat scorchin', torchin'
Set it off, let it blow often, better use caution
Fi-i-i-ire, get you up in the club and get the drinks tossin'
Yo, fuck ?
Heat scorchin', torchin'
Set it off, let it blow often, better use caution
Fi-i-i-ire, get you up in the club and get the drinks tossin'
Yo, fuck ?

Burnin' MC's at 99.9 degrees
With flows like these I keep 'em on they knees
Torturin', they sit motionless
After they feel the dust they can't get with us
I'm razor sharp, comin' for your main artery
It ain't hard for me, it ain't hard to see this
Fi-i-i-ire

	[Neb Luv]
Blaze like inferno, injure internal
Damn right, Neb and Lyte crew will hurt you
Suffocate the body like heat wave we'll work you
Till you're purple, till you feel the pain
I'm a shine, keep it live, baby feel the flame

From top to bottom, cut 'em, gutter, we got 'em
Do 'em like the ?, leave the rest for rock and I swear
It ain't no calm for us in here, we got the fi-i-i-ire nigga

Heat scorchin', torchin'
Set it off, let it blow often, better use caution
Fi-i-i-ire, get you up in the club and get the drinks tossin'
Yo, fuck ?
Heat scorchin', torchin'
Set it off, let it blow often, better use caution
Fi-i-i-ire, get you up in the club and get the drinks tossin'
Yo, fuck ?",MC Lyte,Fire,Neb Luv
"[Chorus (2x):]
[Big V]
Fuck that motherfucking bullshit
[MC Lyte]
Kiss my motherfucking ass

[Verse 1: Big V]
People call me Strokes, a.k.a. you know the Iceman
When it comes to sex, you know my motto yes I can, can
Never will I front, pass it up or let it walk by
And if I don't get that ass, well at least I did try
I know the games p.m.s. must run through you
You set it up so no man will ever do you
But when you need your weave done, honey read my lips
You can beg all you want but you gets jack shit
I don't play, I work hard for my money
5, 6, 7 days a week, shit ain't funny
Now if sex is old fashioned and you're not selling out
If you're giving it up, you better spit that gum out

[Chorus (2x)]

[Verse 2: MC Lyte]
You wanna what? You must be bugging
A minute and a half of having sex, that ain't loving
You couldn't please me if you had his dick
That meaning you heard means you were making me sick
So don't front and lie like you were all that in bed
When I rolled your fat ass over you were nervous and scared
Mr. love man, you ain't shit
You better get your homies to suck your own dick

[Chorus (2x)]

[Verse 3: Big V]
When it comes to sex you get mo better
'Cause I was on your shit even when you had the jetta
It's '93 now and all that shit done passed
So stop frontin' miss 'cause I want that ass

[Verse 3: MC Lyte]
What you what you can't get so step off
There's no room
You want a zoom zoom?
Not in this poom poom
So let me tell you something Mr. Why-you-can't-quit
Save what you can do 'cause that's some bullshit
So go and tell your friends, you know, the ones you got gassed
To take a cold shower 'cause you get no ass

[Chorus (2x)]",MC Lyte,Fuck That Motherfucking Bullshit,Big V
"[Intro: various samples]
Uhh {Yeah, yeah...}
""Funky song"" {ha, ha}
""Cause ain't nothin goin on, but a funky song""
Yes yes yes

K-Rocks is gonna rock, I mean go get hype
So you people all aboard and Lyte has the light
Fresh this dope, promise this too strong
And yo, you can't go wrong with a funky song

[samples]

I don't know the reason
For which that I've become fanatic
For some bass drums and a few hi-hats
But yo please, don't say microphone
Cause I'll be forced to kick whoever thinks they king off they throne
But yo people talk speakers, and sneakers if you wanna
Yeah I like the cars that go boom, I won't front, yup!
Annnd people talkin woofers and the tweeters
I like to go above ten on the volume cause yo it's
Just, a touch, or bass (""a little bit, a little bit"")
Now check the rhythm the rhyme, yeah it fits
It steals your mind like a needle
And then holds on to it like a hostage
And amazement is shown on ALL your faces
To what MC Lyte has given

[samples]

Yo~! I'm definitely proud to say
Those that never heard the tunes well, it's time to vic
So cough up your dollars, put your money where your mouth is
And we can surely as hell get down to business
Don't ever doubt me or what I'm capable of
I have to show and prove that I am a thug
Or should I say the ultimate, yeah that's perfect
Cause I'm as ultimate as money can get
So get the ghetto blaster, boombox, whatever you call it
Grab it by the handle and start to haul it
If you're chillin in your car, open up your back windows
Turn the volume up and let the sounds flow
Or pop a tape in your Benzi box
And drive ten miles per hour through every block
So they can hear the hip-hop, pumpin in the ride
And when you're finished press auto-reverse and play the other side

[samples]

When you're talkin to my deejay, a talk a crossfader
His organized Technics'll leave a flavor later
Cause just like a basshead CHIN, crack greater
And try his hits like ""Yo this sure tastes""
I'm in high pursuit, hope I don't have to shoot
Get down or sit down with all of you
So when you call on my deejay, a call him K-Rock
And when you thought you heard it all here comes the shock
My rhymes, hotter than a danger lie
It's just like that, don't ask why
But I'm cool, cooler than the rocks on a mountaintop
Cause yo Lyte lift the party up further yup
And if you're comin to the jam, yo it's like a hijack
Once you step in, there's no turnin back
It's hypnotism, done every time
You're stickin out your tongue to get a taste of the rhyme
And just like I planned it, satisfies your tastebuds
It's silky and milky, cause your mouth to flood all over you
Dribble and drool you still remain cool
Cause that's what I'm like, rap is made to do
But anyway, since I don't think my job is complete
Say goodnight 'til the next time we meet

[samples]",MC Lyte,Funky Song,
"Make it last long, uha, uh

Here's a situation, skip the talk
Let me know dog if you bite or bark
What it is soldier, you ready to march
Can you make me shoot, or you just soft
Cause I got no time for the games
Just keep my spine full of pain
Hit the boost and hit turbo
In this sexual inferno
Keep my lovin', drippin' drains
Or love highway, switchin' lanes
Show me different thangs with the whip and chains
Hit you with this grippin' pain
Can you handle that, are you alright
Test me out, is it alright
Come on baby, you ain't finished
You servin' time, I ain't talkin' minutes

Make it hot for me, I'm Lyte if you comin' strong
Give me what I want tonight, make it last long

Certified misses, I'm misses
Only get my time if it's
Somethin' that stay somethin'
All night, until brunch and
Hit it right, manouvre me
Take your big knot, ? me
Pull my hair back, who the ruler be
Lovin' you so tight, no room for three
Tell me you want me
My love keep you horny
I know's my mother on me
Stay away from the masculine
Thing that keep me needing asperin
Got me gaspin' in for air, pashin' and
Sheets satin and mixed with silk
Here's my love, mixed with milk

Make it hot for me, I'm Lyte if you comin' strong
Give me what I want tonight, make it last long
Make it hot for me, I'm Lyte if you comin' strong
Give me what I want tonight, make it last long
What does it feel like

Check me out, feminine engine
Brooklyn girl, read the emblem
Him, them, and that's hangin'
Ten, it's nine-eight and then
Till it's hot and you got me bent
On top of my thing, you win
Came nine times, going for the tenth
Think you could hang if you attempt
With energy, when you enter me, hold on
Goin' for a ride, hope you don't fold on
Me, when we in the midst
Of battlin' with my slip
No babblin', close your lips
Get close to it, nothing close to this
Feelin' what I feel when I'm next to you
I stretch for you, please stretch me too
Night got me right as we take the flight
Through the clouds of love, highest heights
My thing's tighter than a Jew's pockets
Think you used to it, go head, rock it

Make it hot for me, I'm Lyte if you comin' strong
Give me what I want tonight, make it last long
Make it hot for me, I'm Lyte if you comin' strong
Give me what I want tonight, make it last long

Make it hot for me, I'm Lyte if you comin' strong
Give me what I want tonight, make it last long
Make it hot for me, I'm Lyte if you comin' strong
Give me what I want tonight, make it last long

Make it hot for me, I'm Lyte if you comin' strong
Make it hot for me, I'm Lyte if you comin' strong",MC Lyte,Give Me What I Want,
"Yeah, God said Lyte from the beginning of time
I'm giving 'em rhymes of feminine kind, keeping it tight
Knockin' the edge off they shoulder
Colder than any MC, and hotter than the next
Check the text
To the left a seagull lights the truth
Kick it to the youth, pocket full of proof
Ready to raise the roof, off the vocal booth
Put hoes back on the track cause they loose
No one a never come there
I have 'em going quicker than city of angels left the air last year
Don't y'all know I scorch MC's
Leave them all toast from the neck to the knees
It's remarkable as I spark a few
Of these rhymes, some rappers find it hard to do
Goldie of the game, everything bout to change
You gettin' stripped for ya shit, niggas thought you knew

I'm rhymin' and designin', also creatin'
The dope, def rhyme that is always bein' taken
By a sucker MC that wants to be like me, like me
No trait of originality, none whatsoever
Don't ever second guess me, guess me
And if you're wonderin' who could the best be
The hip-hop maniac, uptown brainiac
In full effect MC Lyte is back

Lyte and Maad Phunk, we flamin' on
And took a vacation, some of them came and gone
When I push beef it's like flaming y'all
Tender as I serve these loose rappin' broads
She sellin' straight up sex, by the sea shore
We bang beats from boogie down to BK, New York
I sport the finest of wears, your highness is here
End your rhyming career
I spits it like you wanna do but can't
Your skills iffy cause you tryna dance
Due to the circumstance, get your hands up high
You know the routine, freeze 'em like a drive-by
You know when I roll through I'm reppin' old school
Thought I told you, here let me show you, I don't know you
Fuck you, I don't owe you nothin'
Paper thin, Georgie, had 'em wildin' somethin'

I'm rhymin' and designin', also creatin'
The dope, def rhyme that is always bein' taken
By a sucker MC that wants to be like me, like me
No trait of originality, none whatsoever
Don't ever second guess me, guess me
And if you're wonderin' who could the best be
The hip-hop maniac, uptown brainiac
In full effect MC Lyte is back

None of these broads wanna get on a track with me
Except for Digga and B, they got balls, as for the rest of y'all
You ain't for me you against me
Means I'm coming for your stacks relentlessly
You see they speak on a passin', Lyte was a lesson
I'm still shakin' these hoes down, without a weapon
Got you guessin' why won't this bitch ever die
Sure as you get high, we'll never see eye-to-eye
I'm the Lytro and I might go psycho
If I'm on my psycho, act like you might know
Which way the light go, but you never will
Cause I never spill, fuck it I said it, I'm that ill
I keeps a tight lip bout what the light hits
I'm get excited bout what I'm gon' get
They mad in the studio catchin' the blues
Why, cause they still can't fill my shoes

I'm rhymin' and designin', also creatin'
The dope, def rhyme that is always bein' taken
By a sucker MC that wants to be like me, like me
No trait of originality, none whatsoever
Don't ever second guess me, guess me
And if you're wonderin' who could the best be
The hip-hop maniac, uptown brainiac
In full effect MC Lyte is back

I'm rhymin' and designin', also creatin'
The dope, def rhyme that is always bein' taken
By a sucker MC that wants to be like me, like me
No trait of originality, none whatsoever
Don't ever second guess me, guess me
And if you're wonderin' who could the best be
The hip-hop maniac, uptown brainiac
In full effect MC Lyte is back",MC Lyte,God Said Lyte,
"Step 1 to the 2		(4x)

Yeah
Rrrah

[ VERSE 1: MC Lyte ]
I'm a big shot, hot shot, gimme one shot, I wreck shop
In and out the boon docks I got the street smarts
I'm on the air like Jordan
You'll never die of boredom
You'll only hear my floor them
I'm on them, I'm in there, so prepare to live it up
I'm on the type of... that makes a... wanna give it up
So what's up with the logics?
It's the L to the E, and you hear me in the projects
And I didn't get hard yet, so dodge it
Watch me enlarge it, I'ma roadhog it
So you think you can get with me?
(It's the L to the E) Why don't you step to me?
(It's the L to the E) Why don't you step to me?
(It's the L to the E) Why don't you step to me?
(It's the L to the e) Why don't you step to me?

[ VERSE 2: Lin Que ]
I'm a big shot, hot shot, gimme one shot, I wreck shop
Pad locks, nine Glocks, still I got the street smarts
Yeah, I'm on the air like Jordan
You'll never die of boredom
You'll only hear my floor them
Cause I'm on them, I'm in there, so prepare to live it up
I'm on the type of shit that make a bitch wanna give it up
So what's up with the logics?
It's the L to the Q, yo, I think you better dog that
And I didn't get hard yet, so dodge it
Watch me enlarge it, I'ma roadhog it
And you think you can get with me?
(Yo, it's the L to the Q) So come and step to me
(It's the L to the Q) So come and step to me
(It's the L to the Q) So come and step to me
(It's the L to the Q) So come and step to me

[ VERSE 3: Kink E-Z ]
I'm a big shot, I'm a hot shot, give me one shot, I wreck shop
So you wanna hang with dreadlocks? Yes, I got the street smarts
Ugh, through the air like Jordan
You'll never die of boredom
You'll only hear my floor them
Cause I'm on them, and in there, so prepare to give it up
I'm on the type of shit that make a bitch wanna give it up
So what's up with the logics?
It's the Kink E-Z, and you see me in the projects
And I didn't even get hard yet, so dodge it
Watch me enlarge it, I'ma roadhog it
So you think you wanna fuck with me?
(It's the Kink to the E) Don't step to me
(It's the Kink to the E) Don't step to me
(It's the Kink to the E) Don't step to me
(It's the Kink to the E) Don't step to me

Duke Da Moon

Hard Copy
Hard Copy
Hard Copy
It's a Hard Copy",MC Lyte,Hard Copy,"Makeba Mooncycle, Lin Que"
"[Hook]
Have you ever, ever in your long living life
Seen a woman rock the mic
Like the one called the Lyte
(Repeat)

[Verse 1]
As I zoom with the Z down the Avenue
Who it be, me less the crew
Why you talkin that whoopied doo whoo
I'm makin moves, that's smoother than
The cream or the sweat from a wet dream
Drippin wit Vaseline
My Mabeline left a ring on the scene
I got mad peeps down with the tag team
Listen you couldn't front it you want to
Trying to escape now I'm the one that you're running to
Looking at my tag it's about that time
For you to get yours, for me to get mine
I got our shit poppin wheelies like a Ninja
The inner of my center, keeps you warm in the winter
My placenta is on high overload, my complete context
Can get so complex, I might explode
On the scene, like a nuclear bomb
While the children scream, I'm yelling: ""Ring the alarm""

[Hook]
Have you ever, ever in your long living life
Seen a woman rock the mic
Like the one called the Lyte
(Repeat)

[Verse 2]
This is going out to all the ruffnecks
And hood rats, Jermaine hit me off with the track
Yo Brat if you're wit me holla let me know where you're at
I be the stage wrecker, rhyme manifester
Feel the pressure, coming
Straight off Elektra, the shit that be
Kicking is off the wall crazy
You can't see, what I can see cause you're
Blind baby, born a slave die a slave
Representing from the cradle to the grave
Cause we living in the last day, coming through your TV in 3-D
It's the Lyte representing for the female species
Letting em know that they can't even

[Hook]
Have you ever, ever in your long living life
Seen a woman rock the mic
Like the one called the Lyte
(Repeat)

[Verse 3]
What do we have here, an impostor
Perpetrator, fake playre trying to get on the roster
I keep trying to warn em and drop it all on em
Rap my collapse, when they attack
And drop the bomb on em, blown to dust
Either roll with us, or get rushed in, in God we trust
Cause it's a must, that I kick it like I hear it
Speak it like I see it
It's the spirit, I ain't go to see it to believe it
I take the form of the rain in a storm
As I get warm, like the rays of the sun
Here I come, like a hurricane, ready to
Be reborn, let me be the first to welcome
You to the terrordome, the unknown zone
A Million miles away from home
The clock is ticking, time is up, before the world destructs
Or the universe erupt
I'ma be the one to lights this motherfucker up

[Hook]
Have you ever, ever in your long living life
Seen a woman rock the mic
Like the one called the Lyte
(Repeat)",MC Lyte,Have U Ever,
"I am the Lyte	(repeated)

[ VERSE 1 ]
Examine the style used in this sequence
The rhyme's the clue, the record's evidence
To the fact that I'm hypin this episode
Cold carryin the extra wide load
The beat is fat and the rhyme is thick
All over the town you hear the sound and pick
Me, the L the y the t the e
Me, and if you see the Rock, I'm sure you'll see
Me (Hey Lyte, what will you be doin?)
Kickin it, bashin down competition
And when I drop the bomb, you'll listen
Boom! Now that I've got your attention
I'm slammin what you wanna hear
I just thought that I should mention
'89 is the Lyte year
Now's the time to roll like a rhinoceros
Step to Lyte, that's preposterous
I'm heavyweight, though I'm lightweight
My looks the hook, my rhymes the bait
And when I throw the line you proceed to take
The goody, the treat that I hand you
That you couldn't refuse
Damn, I cram to understand you
Your love is to Lyte to lose

[ VERSE 2 ]
I think you deserve this, you waited long enough
For a rhyme that's super-duper extra tough
Every human is lurkin and loomin
Puba on the beat and you know the shit is boomin
Tasty like pastry, fresh from the bakery
First Priority, that's the way it has to be
Feel the drum, I bet it makes your body numb
One for all, and all for one I bet you come
Hurry, hurry, step right up and see the show
MC Lyte and K-Rock are about to throw
Get on line and purchase your ticket
(Hey, don't worry) Lyte is gonna kick it
(Go on, be happy) I put you up on the scoop
Now come and watch the party hoop

[ VERSE 3 ]
I am the Lyte, and it is time for me to go
You wanna beef, save that shit for the toilet bowl
I use styles, styles and much many styles
I leave smiles, smiles and much many smiles
On the people who come to see the Lyte perform
(Word is bond)
The rhyme will kick as the brain will tick
You can tell because the record'll sell
Old styles and new styles formatted together
Bold or dull, so it doesn't matter whether
Which comes first or vice-a versa
It won't make a difference, as long as you rehearse-a
Get it down pat, and come right and exact
MC Lyte is comin right and I'ma say goodnight

[ Grand Puba Maxwell ]
Yeah
MC Lyte in effect for '89
One time to wreck that mind, boy
Yeah
Ah
Pump, pump, pump it up
Yeah
Sure nuff
MC Milk
Warlord of the mixboard
In effect
Sure shot
Yeah
Pump (pump) (pump)..
Mh-hm",MC Lyte,I Am the Lyte,Grand Puba
"[Verse 1]
I am woman, hear me roar
When I grab the mic it's never a bore
When I'm on stage, sayin' a rhyme
I often wonder what ya think of mine
Is it fresh or weak, or is it live or dead?
Yo, it's got ta be somethin' if you're boppin' your head
To the beat, can I get an amen brother?
Liked that rhyme? Well here goes another...

[Hold up, hold up, hold up. Check it out. Before we go any further we
Gotta announce who we are. I am DJ K-Rock and this is my homegirl, MC
Lyte. Kick it for 'em!]

[Verse 2]
We had to pause for station identification
Now ya know my name here's some more information
Well, let's see, what you wanna know about me?
MC L-Y-T-E
[The Queen] Nah, that's too corny
[The Sexy] Nah, that gets the guys too horny
[The Best] Now that sounds conceited
But what is true is true, so it has to be repeated
The best is Lyte, when I'm on the mic
And MC's look straight ahead cos this pitch'll make your neck tired
And I say loosen up and relax
The fiction you been livin' I'mma fill with facts
Right now...

[MC Lyte, DJ K-Rock. Name of the group is Me and My DJ. Kickin' it
Live in '88. Do it.]

[Verse 3]
I am woman, hear me roar
Comin' out fresher and flyer than I did before
That's right, I'm well respected
Don't get stupid, I'm well protected
If ya wanna battle I'm well prepared
Me and K-Rock are far from scared, you know what
We're brave, livin' in a cave of gold
Waitin' for the misbehaved to get bold
But as I look around so far so good
MC's behaving just like they should
Hands are folded, no whispering or passing notes
All attention to me ya have to devote
I'm like a teacher, but then again not quite
Cos a teacher's salary I make in a night
On the mic rhymes witty and bright
Maybe that's why the name is Lyte
Yo, bust it, I'mma end it right here
DJ K-Rock, you end it over there",MC Lyte,I Am Woman,
"[Intro]

Hehah, yeah...yeah...yeah...yeah...come on

[Hook]

I can't make a mistake
Missing the dancefloor shake
I gotta get to the floor, I gotta get to the floor
(2x)

[MC Lyte]

Romancing in the dark, I spark the light
It's alright tonight, I gotta get the mic
As I scope the crowd, I spot red eyes
Grippin' them Heinekens, they don't know where they been
Baby got back see, rollin' like ten deep
But you look for good luck, swing in the Expo G
I mean no harm, but that lucky charm
You need to ditch it quick, get with the Brooklyn bomb
I be, we be, bumpin' the spot G
Wherever we be, we hit correctly
It's been so long, we gotta get it on
To this song, my song, now sing along come on

[Hook]

[MC Lyte]

Come here, let's rap a taste a little
Floor's too high, not to jiggle in the middle of tender vittle
Cell phone, on roam, Syl Rhone, come home we double chrome
But I can't make a mistake, hmmm
Leave the dance floor now (uhn uhn, no no)
I'm on to somethin', he bubblin' the sugar baby
Shoulda, woulda, coulda, that ain't me baby
When I step into my Mizrahi frame
I change the game, it'll never look the same
Obstruct it, abstract it, my tactic, fantastic
It's been so long, we gotta get it on
To this song, my song, now sing along come on
I can't make a mistake, I can't make a mistake

[Hook]

[MC Lyte]

Yeah...here he come, lookin' like he 21
Knowing damn well, he too could get done
But he got a partner, and that ain't too hard to fix
Once I slide up in the mix
Juggin' it baby, from right to left
Jigged out, gotta pick ya out from what's left
It's no mystery, the way ya humpin' and bumpin'
I what you comin' home with me?
I'm-gon'-get-some-satisfaction
The way you comin' at me with the action
You betta know it, when ya dealing with the poet
Whatever ? you got, you betta show it
It's been so long, we gotta get it on
To this song, my song, now sing along come on
I can't make a mistake, I can't make a mistake

[Hook]",MC Lyte,I Can’t Make a Mistake,
"[Spoken Intro: MC Lyte]
I wish I had an ice cream that looked just like you
Sweet tasting chocolate all the way through
I'd lick you slow from head to toe…

My ice cream, mmm-hmm
Yeah, my ice cream dream
Just the way I like it

[Verse 1: MC Lyte]
Sweet dreams, from this don't wake me
You couldn't even if you tried to shake me
What do ya want ‘cause I’m in a deep sleep
No nightmare here, dear, I’m talking chocolate treat
Slick and slippery, thick it’s gotta be
It’s mandatory that I make him a part of me
I'll make the dream last ‘cause it seems
I can only have him, in my ice cream dream

[Chorus: Lisa Keith]
Smooth and rich, it’s so true of us
Dreams of you, me in a... (Yeah)
Ice cream dream
Take a scoop, it's so tasty
Don't keep me waiting (My ice cream dream)
Ice cream dream (Yeah)

[Verse 2: MC Lyte]
Sweet as candy, a physique for show
I’ma let him know we can go toe for toe
Hip to hip, lip to lip, and then lock it
Big fat feet means big fat pockets
Trick or treat, tasty like pastry
Hmm, I wonder has he had any lately
Ready to hit it if you know what I mean
‘Cause homie seems to be like an ice cream dream

[Chorus: Lisa Keith & (MC Lyte)]
Smooth and rich, it’s so true of us
Dreams of you, me in a...
Ice cream dream
Take a scoop, it's so tasty
Don't keep me waiting (Goody, goody)
Ice cream dream (Mmm-hmm)

[Verse 3: MC Lyte]
Dark, handsome, six feet tall
31 flavors, I believe he’s got ‘em all
Slippin’ and slidin’ and oozin’ down the cone
Hope he doesn’t melt before I get him home
Drip drop, come on, feed me, Seymour
Take some now, I know later there’ll be more
We got the best, it seems you’re the king
You’re the man in the picture of my ice cream dream

[Chorus: Lisa Keith & (MC Lyte)]
Smooth and rich, it’s so true of us
Dreams of you, me in a... (Mmm)
Ice cream dream (My ice cream dream)
Take a scoop, it's so tasty (Goody goody, goody goody)
Don't keep me waiting
Ice cream dream
Smooth and rich, it’s so true of us
Dreams of you, me in a...
(You're the man, in the picture, of my ice cream dream)
Ice cream dream
Take a scoop, it's so tasty
Don't keep me waiting (Goody goody)
Ice cream dream

[Interlude: MC Lyte]
Goody goody
Yeah
Uh huh
Mmm…

[Verse 4: MC Lyte]
Smooth and rich, he’s looking real nice
Cool as ice, but then again, not quite
This kind of honey is the type I like looking at
He could scoop me up twice ‘cause he’s all that
So I’ma ease up, no time to waste
Forget the chase, I’m prepared to get a taste
Licky here, licky there ‘cause I like it
Too much to eat so I guess I’ll…bite it

Goody goody, goody goody
Yeah
He’s my ice cream dream

[Chorus: Lisa Keith & (MC Lyte)]
Smooth and rich, it’s so true of us
Dreams of you, me in a... (My ice cream dream)
Ice cream dream
Take a scoop, it's so tasty
Don't keep me waiting (My ice cream dream)
Ice cream dream (Just the way I like it)
Smooth and rich, it’s so true of us
Dreams of you, me in a...
Ice cream dream
Take a scoop, it's so tasty
Don't keep me waiting (My ice cream dream)
Ice cream dream",MC Lyte,Ice Cream Dream,
"[ VERSE 1 ]
I used to be in love with this guy named Sam
I don't know why, cause he had the head like that of a clam
But you couldn't tell me nothin, cause Sam was number one
Cause to me, oh my gosh, he was one in a million
I shoulda knew the consequences right from the start
That he'd use me for my money, and then break my heart
But like a fool in love I fell for his game
But I got mine, so I show no shame
In Empire winked his eye, and then he kept walkin
And all of those who live in Brooklyn know just what I'm talkin
The roller disco where we all used to go
Just to have some fun back in 1981
You know the place, Empire Boulevard
Is where I first saw the nigga, and he tried to play hard
But I knew the deal, cause I knew his brother Jerry
And Sam, he just broke up with his girlfriend Terry
So Jerry introduced Sam and I that night
He said, ""Hello, my name is Sam"" I said, ""Hi, my name is Lyte""
We dipped and we dapped and we chit and we chat
About this and that, from sneakers to hats
He said, ""Look, I'm in the mood for love
Simply because you're near me
(Let's go) To my house, lay back and get nice
Watch television, Riunite On Ice""
I said, ""Slow down, I know you wanna shake me down
But I'm not one of the girls to go rippin around""

(Just like a test
Ju-just like a test
Ju-just like a test
I cram to understand you)

[ VERSE 2 ]
Next month I finally went to his house
I walked into the door, there was a girl on the couch
I said, ""Who's the frog, the bump on the log?
You chump, you punk, how could you do me wrong?
Singing sad songs about your love is so strong""
You said, ""Wait Lyte, you're confused, the girl is my cousin""
Your brother agreed, but later she said that she wasn't

(Just like a test
Ju-just like a test
Ju-just like a test
I cram to understand you)

[ VERSE 3 ]
Forgotten, next month we went to the Deuce
Well, I thought it kinda strange cause you had lots of juice
You knew the dopes, the pushers, the addicts, everybody
Asked ya how you met em, said you met em at a party
Then these girls tried to tell me you were sellin the stuff
I said, ""It's not your business, so shut the fuck up""
They said, ""Okay Lyte, think what you wanna think
But it's gon' be some shit when your man becomes a fiend""
I said, ""Look, to bust a move, I don't even know you
To put it Lyte, I really don't care to""
They kinda got mad and sort of offended
They said, ""We only lookin out for yo best interest""
I said, ""Thanks but no thanks"" in an aggravated tone
""When I wanna find out, I find out on my own""

(Just like a test
Ju-just like a test
Ju-just like a test
I cram to understand you)

[ VERSE 4 ]
Then my cousin said she saw you with this lady named C
Well I'm clawin my thoughts, I wonder who she could be
You're spending all your time with her and not a second with me
They say you spend your money on her and you're with her night and day
Her name starts with a C and it ends with a K
I strain my brain lookin for a name to fit this spellin
But I just couldn't do it cause my heart kept yellin
Burning, begging for affection from you, Sam
But just like a test I cram to understand you
Thought I knew you well enough to call you a man
But (Just like a test
Ju-just like a test
Ju-just like a test
I cram to understand you)

[ VERSE 5 ]
Then it came a time you started looking kinda thin
I asked you why, you said, ""Exercise, tryina stay slim""
I bought it, even though I knew it was a lie
Cause it really didn't matter, you were still lookin fly
But oh no, oh no, you started askin me for money
Butter me up, beg me and call me your honey
So I gave you 2 yards, and then I gave you one more
You picked up your jacket and you flew out the door
You came back an hour later and you asked me for a 10
I said, ""I only got a 20"", you said, ""Give me that, then""
I said, ""Nope, I'll tell you now, you better stop slobbin
Find you a job, or you better start robbin""
So I stepped off with a giant step
Picked up my belongings, and I just left
And now I see you in Empire every Sunday
Juicin the girls up for some money and a lay
But every time I see you doin it, I just ruin it
Tell em how ya on crack, smoke, sniff, and chewin it
And as for this girl, Miss C, oh well
I was shocked as hell when I heard, Samuel
When your homeboys told me, I almost went wack
That the girl you was addicted to, her name was Crack",MC Lyte,I Cram To Understand U,
